source_count,seed,mode,strategy,all_cleared,cleared_count,clearance_ratio,total_time_s,per_source_s,program_runtime_s,termination_reason,failure,exit_failure,movement_s,measurement_s,switching_s,clearance_s
10,70260912,oracle,对照组_上帝视角,True,10,1.0,1156.59162919202,115.659162919202,0.000985500002570916,all_cleared,,,1106.5916291920203,0.0,0.0,50.0
10,70260913,oracle,对照组_上帝视角,True,10,1.0,1761.7486903745394,176.17486903745393,0.0009222999979101587,all_cleared,,,1711.7486903745394,0.0,0.0,50.0
10,70260914,oracle,对照组_上帝视角,True,10,1.0,1671.6442267661816,167.16442267661816,0.0016460000006190967,all_cleared,,,1621.6442267661816,0.0,0.0,50.0
10,70260915,oracle,对照组_上帝视角,True,10,1.0,1628.0100214084496,162.80100214084496,0.0007694000014453195,all_cleared,,,1578.0100214084496,0.0,0.0,50.0
10,70260916,oracle,对照组_上帝视角,True,10,1.0,1148.266743650895,114.8266743650895,0.0007860000005166512,all_cleared,,,1098.266743650895,0.0,0.0,50.0
10,70260917,oracle,对照组_上帝视角,True,10,1.0,1446.3736299713335,144.63736299713335,0.0007802000000083353,all_cleared,,,1396.3736299713335,0.0,0.0,50.0
10,70260918,oracle,对照组_上帝视角,True,10,1.0,1467.3591233906225,146.73591233906225,0.0017201000009663403,all_cleared,,,1417.3591233906225,0.0,0.0,50.0
10,70260919,oracle,对照组_上帝视角,True,10,1.0,1512.516796685677,151.2516796685677,0.001078500001312932,all_cleared,,,1462.516796685677,0.0,0.0,50.0
10,70260920,oracle,对照组_上帝视角,True,10,1.0,1280.2414296249774,128.02414296249773,0.0006891000011819415,all_cleared,,,1230.2414296249774,0.0,0.0,50.0
10,70260921,oracle,对照组_上帝视角,True,10,1.0,1792.4909390998805,179.24909390998806,0.0008214000008592848,all_cleared,,,1742.4909390998805,0.0,0.0,50.0
10,70260922,oracle,对照组_上帝视角,True,10,1.0,1683.2029510011143,168.32029510011142,0.0007460999986506067,all_cleared,,,1633.2029510011143,0.0,0.0,50.0
10,70260923,oracle,对照组_上帝视角,True,10,1.0,1476.808070590972,147.6808070590972,0.0008507999991707038,all_cleared,,,1426.808070590972,0.0,0.0,50.0
10,70260924,oracle,对照组_上帝视角,True,10,1.0,1817.06723352815,181.706723352815,0.001170200001070043,all_cleared,,,1767.06723352815,0.0,0.0,50.0
10,70260925,oracle,对照组_上帝视角,True,10,1.0,1887.202332094695,188.7202332094695,0.001176800000393996,all_cleared,,,1837.202332094695,0.0,0.0,50.0
10,70260926,oracle,对照组_上帝视角,True,10,1.0,1861.5263146730456,186.15263146730456,0.000690799999574665,all_cleared,,,1811.5263146730456,0.0,0.0,50.0
10,70260927,oracle,对照组_上帝视角,True,10,1.0,1737.5561591434148,173.7556159143415,0.0006281999994826037,all_cleared,,,1687.5561591434148,0.0,0.0,50.0
10,70260928,oracle,对照组_上帝视角,True,10,1.0,1497.9559976851474,149.79559976851473,0.0010308999990229495,all_cleared,,,1447.9559976851474,0.0,0.0,50.0
10,70260929,oracle,对照组_上帝视角,True,10,1.0,1527.8636205002704,152.78636205002704,0.0006609999982174486,all_cleared,,,1477.8636205002704,0.0,0.0,50.0
10,70260930,oracle,对照组_上帝视角,True,10,1.0,1798.8859564126874,179.88859564126875,0.0007999000008567236,all_cleared,,,1748.8859564126874,0.0,0.0,50.0
10,70260931,oracle,对照组_上帝视角,True,10,1.0,1337.7995244783835,133.77995244783835,0.0007957999987411313,all_cleared,,,1287.7995244783835,0.0,0.0,50.0
12,70261912,oracle,对照组_上帝视角,True,12,1.0,1799.9125375192523,149.99271145993768,0.0009747000003699213,all_cleared,,,1739.9125375192525,0.0,0.0,60.0
12,70261913,oracle,对照组_上帝视角,True,12,1.0,1940.3280004324183,161.69400003603485,0.0009621999997762032,all_cleared,,,1880.3280004324183,0.0,0.0,60.0
12,70261914,oracle,对照组_上帝视角,True,12,1.0,1742.083692504759,145.17364104206325,0.0011561000028450508,all_cleared,,,1682.083692504759,0.0,0.0,60.0
12,70261915,oracle,对照组_上帝视角,True,12,1.0,2020.087183687503,168.34059864062525,0.0009763999987626448,all_cleared,,,1960.087183687503,0.0,0.0,60.0
12,70261916,oracle,对照组_上帝视角,True,12,1.0,1890.1968485602429,157.51640404668692,0.0014508999993267935,all_cleared,,,1830.1968485602429,0.0,0.0,60.0
12,70261917,oracle,对照组_上帝视角,True,12,1.0,1893.8039445476713,157.81699537897262,0.0014592999978049193,all_cleared,,,1833.8039445476713,0.0,0.0,60.0
12,70261918,oracle,对照组_上帝视角,True,12,1.0,1846.293426693917,153.85778555782642,0.0015596999983245041,all_cleared,,,1786.293426693917,0.0,0.0,60.0
12,70261919,oracle,对照组_上帝视角,True,12,1.0,2057.5847456357237,171.46539546964365,0.001277199997275602,all_cleared,,,1997.5847456357237,0.0,0.0,60.0
12,70261920,oracle,对照组_上帝视角,True,12,1.0,1664.130572638317,138.67754771985975,0.0019075000018347055,all_cleared,,,1604.130572638317,0.0,0.0,60.0
12,70261921,oracle,对照组_上帝视角,True,12,1.0,1816.0703673666142,151.3391972805512,0.0011709999998856802,all_cleared,,,1756.0703673666142,0.0,0.0,60.0
12,70261922,oracle,对照组_上帝视角,True,12,1.0,1919.8709529955377,159.98924608296147,0.0014330000012705568,all_cleared,,,1859.8709529955374,0.0,0.0,60.0
12,70261923,oracle,对照组_上帝视角,True,12,1.0,1853.6098066787495,154.4674838898958,0.0010479000011400785,all_cleared,,,1793.6098066787495,0.0,0.0,60.0
12,70261924,oracle,对照组_上帝视角,True,12,1.0,1975.7956248346056,164.6496354028838,0.0010179999990214128,all_cleared,,,1915.7956248346056,0.0,0.0,60.0
12,70261925,oracle,对照组_上帝视角,True,12,1.0,1935.9230265911315,161.3269188825943,0.0010003000024880748,all_cleared,,,1875.9230265911315,0.0,0.0,60.0
12,70261926,oracle,对照组_上帝视角,True,12,1.0,2019.377717772709,168.2814764810591,0.0015566000001854263,all_cleared,,,1959.377717772709,0.0,0.0,60.0
12,70261927,oracle,对照组_上帝视角,True,12,1.0,1594.903113602724,132.908592800227,0.0011258000013185665,all_cleared,,,1534.903113602724,0.0,0.0,60.0
12,70261928,oracle,对照组_上帝视角,True,12,1.0,1834.1848228780595,152.8487352398383,0.0009939000010490417,all_cleared,,,1774.1848228780595,0.0,0.0,60.0
12,70261929,oracle,对照组_上帝视角,True,12,1.0,1720.197419245903,143.34978493715857,0.0009124000025622081,all_cleared,,,1660.197419245903,0.0,0.0,60.0
12,70261930,oracle,对照组_上帝视角,True,12,1.0,1789.8477549180313,149.15397957650262,0.0015887000008660834,all_cleared,,,1729.8477549180313,0.0,0.0,60.0
12,70261931,oracle,对照组_上帝视角,True,12,1.0,2037.900515952298,169.82504299602485,0.0009799999970709905,all_cleared,,,1977.900515952298,0.0,0.0,60.0
14,70262912,oracle,对照组_上帝视角,True,14,1.0,2119.4449064553105,151.38892188966503,0.001968600001418963,all_cleared,,,2049.4449064553105,0.0,0.0,70.0
14,70262913,oracle,对照组_上帝视角,True,14,1.0,1583.7561849570545,113.12544178264675,0.0013964999998279382,all_cleared,,,1513.7561849570545,0.0,0.0,70.0
14,70262914,oracle,对照组_上帝视角,True,14,1.0,1886.3265788822514,134.73761277730367,0.0014055999999982305,all_cleared,,,1816.3265788822514,0.0,0.0,70.0
14,70262915,oracle,对照组_上帝视角,True,14,1.0,1926.4230653310867,137.60164752364906,0.001713400000880938,all_cleared,,,1856.4230653310867,0.0,0.0,70.0
14,70262916,oracle,对照组_上帝视角,True,14,1.0,1676.03611593756,119.71686542411143,0.0022960000023886096,all_cleared,,,1606.03611593756,0.0,0.0,70.0
14,70262917,oracle,对照组_上帝视角,True,14,1.0,1897.576060109222,135.5411471506587,0.0021646000022883527,all_cleared,,,1827.576060109222,0.0,0.0,70.0
14,70262918,oracle,对照组_上帝视角,True,14,1.0,1929.569373670994,137.82638383364244,0.002136299997800961,all_cleared,,,1859.569373670994,0.0,0.0,70.0
14,70262919,oracle,对照组_上帝视角,True,14,1.0,2106.641975309503,150.47442680782163,0.0019700000011653174,all_cleared,,,2036.6419753095029,0.0,0.0,70.0
14,70262920,oracle,对照组_上帝视角,True,14,1.0,2129.1236498903736,152.08026070645525,0.0015512999998463783,all_cleared,,,2059.1236498903736,0.0,0.0,70.0
14,70262921,oracle,对照组_上帝视角,True,14,1.0,1769.239090384996,126.37422074178542,0.0016398000007029623,all_cleared,,,1699.239090384996,0.0,0.0,70.0
14,70262922,oracle,对照组_上帝视角,True,14,1.0,2205.0957142692955,157.5068367335211,0.0019611999996413942,all_cleared,,,2135.0957142692955,0.0,0.0,70.0
14,70262923,oracle,对照组_上帝视角,True,14,1.0,2100.959391639502,150.06852797425015,0.0018506000014895108,all_cleared,,,2030.9593916395022,0.0,0.0,70.0
14,70262924,oracle,对照组_上帝视角,True,14,1.0,2022.0964691316833,144.43546208083453,0.0016051000020524953,all_cleared,,,1952.0964691316833,0.0,0.0,70.0
14,70262925,oracle,对照组_上帝视角,True,14,1.0,1850.8204269363487,132.20145906688205,0.0024186000009649433,all_cleared,,,1780.8204269363487,0.0,0.0,70.0
14,70262926,oracle,对照组_上帝视角,True,14,1.0,1943.5067251211174,138.82190893722267,0.0019127000014123041,all_cleared,,,1873.5067251211174,0.0,0.0,70.0
14,70262927,oracle,对照组_上帝视角,True,14,1.0,2074.5594710739642,148.18281936242602,0.0016768999994383194,all_cleared,,,2004.5594710739642,0.0,0.0,70.0
14,70262928,oracle,对照组_上帝视角,True,14,1.0,1516.5514041092624,108.32510029351874,0.0013923000005888753,all_cleared,,,1446.5514041092624,0.0,0.0,70.0
14,70262929,oracle,对照组_上帝视角,True,14,1.0,2015.7120573951258,143.97943267108042,0.0019590999982028734,all_cleared,,,1945.7120573951258,0.0,0.0,70.0
14,70262930,oracle,对照组_上帝视角,True,14,1.0,1967.893049565652,140.56378925468942,0.0014824999998381827,all_cleared,,,1897.893049565652,0.0,0.0,70.0
