source_count,seed,mode,strategy,all_cleared,cleared_count,clearance_ratio,total_time_s,per_source_s,program_runtime_s,termination_reason,failure,exit_failure,movement_s,measurement_s,switching_s,clearance_s
10,70260930,legacy_ppo_planner,对照组_旧PPO辅助规划,True,10,1.0,6676.5264224991915,667.6526422499192,0.8421990999995614,all_cleared,,,5860.526422499191,670.0,96.0,50.0
10,70260931,legacy_ppo_planner,对照组_旧PPO辅助规划,True,10,1.0,6456.757632392894,645.6757632392894,0.7407614000003377,all_cleared,,,5577.757632392894,725.0,104.0,50.0
12,70261912,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7297.507023716489,608.1255853097074,0.9014338000015414,all_cleared,,,6456.507023716489,690.0,91.0,60.0
12,70261913,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7543.8088533214395,628.6507377767866,0.8626590999992914,all_cleared,,,6728.8088533214395,665.0,90.0,60.0
12,70261914,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7417.073786865623,618.0894822388019,0.7099988000009034,all_cleared,,,6677.073786865622,600.0,80.0,60.0
12,70261915,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,6994.264954213166,582.8554128510972,0.7054647999975714,all_cleared,,,6214.264954213166,635.0,85.0,60.0
12,70261916,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7324.693800918889,610.391150076574,0.9765112000022782,all_cleared,,,6500.693800918888,680.0,84.0,60.0
12,70261917,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7679.280732753326,639.9400610627772,0.8627004999980272,all_cleared,,,6967.280732753325,575.0,77.0,60.0
12,70261918,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7632.420207411121,636.0350172842601,0.8552578000017093,all_cleared,,,6838.420207411122,650.0,84.0,60.0
12,70261919,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7313.33015218178,609.4441793484817,0.8782677999988664,all_cleared,,,6483.33015218178,685.0,85.0,60.0
12,70261920,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,6967.3749291873755,580.6145774322813,0.8592906999983825,all_cleared,,,6166.3749291873755,655.0,86.0,60.0
12,70261921,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7332.058853842598,611.0049044868832,0.7851381000000401,all_cleared,,,6641.058853842598,560.0,71.0,60.0
12,70261922,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7154.560934801613,596.2134112334678,0.7405066000028455,all_cleared,,,6392.560934801613,620.0,82.0,60.0
12,70261923,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7802.596867641861,650.2164056368217,0.8827493999997387,all_cleared,,,7019.5968676418615,640.0,83.0,60.0
12,70261924,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7260.575868655405,605.0479890546171,0.7696943999981158,all_cleared,,,6513.575868655405,605.0,82.0,60.0
12,70261925,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7521.301325547171,626.7751104622643,0.763854299999366,all_cleared,,,6694.301325547171,680.0,87.0,60.0
12,70261926,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,6545.3792475211385,545.4482706267615,0.7183612000007997,all_cleared,,,5875.379247521138,535.0,75.0,60.0
12,70261927,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7703.663643843029,641.9719703202524,0.8169600999972317,all_cleared,,,6939.663643843029,625.0,79.0,60.0
12,70261928,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7698.32563556772,641.52713629731,0.7896715999995649,all_cleared,,,6836.32563556772,710.0,92.0,60.0
12,70261929,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,8005.951348895643,667.1626124079702,0.9505337000009604,all_cleared,,,7201.951348895644,660.0,84.0,60.0
12,70261930,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7336.858306872016,611.4048589060013,0.8564408000020194,all_cleared,,,6574.858306872015,615.0,87.0,60.0
12,70261931,legacy_ppo_planner,对照组_旧PPO辅助规划,True,12,1.0,7202.798691523348,600.2332242936124,0.7443912000017008,all_cleared,,,6424.798691523348,635.0,83.0,60.0
14,70262912,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,7895.797529364717,563.9855378117655,0.8312095999972371,all_cleared,,,7169.797529364717,585.0,71.0,70.0
14,70262913,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8621.472522112208,615.8194658651577,0.8531464999978198,all_cleared,,,7901.47252211221,585.0,65.0,70.0
14,70262914,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8660.638017713867,618.6170012652763,1.0051057999990007,all_cleared,,,7941.638017713869,580.0,69.0,70.0
14,70262915,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,7625.370939507168,544.6693528219406,0.9430262000023504,all_cleared,,,6899.370939507169,585.0,71.0,70.0
14,70262916,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,7650.702905330156,546.478778952154,0.9776283999999578,all_cleared,,,6917.702905330156,590.0,73.0,70.0
14,70262917,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8249.078910096154,589.2199221497252,0.9717170000003534,all_cleared,,,7501.078910096153,610.0,68.0,70.0
14,70262918,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,7731.489757939647,552.2492684242604,1.2832665999994788,all_cleared,,,7004.489757939648,590.0,67.0,70.0
14,70262919,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8796.103868730537,628.2931334807527,1.0920772999998007,all_cleared,,,8026.103868730536,630.0,70.0,70.0
14,70262920,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8278.547062225778,591.3247901589841,1.0242620999997598,all_cleared,,,7501.547062225776,635.0,72.0,70.0
14,70262921,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8230.671637204232,587.9051169431594,1.1027267999998003,all_cleared,,,7525.67163720423,570.0,65.0,70.0
14,70262922,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8344.0560581491,596.0040041535073,1.4492522000000463,all_cleared,,,7425.056058149099,760.0,89.0,70.0
14,70262923,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,7435.063018058674,531.0759298613339,0.9951265000017884,all_cleared,,,6639.063018058674,650.0,76.0,70.0
14,70262924,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8264.423722584155,590.3159801845825,1.1169585000025108,all_cleared,,,7463.423722584154,660.0,71.0,70.0
14,70262925,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8385.180125655572,598.9414375468266,0.922594299998309,all_cleared,,,7633.180125655572,610.0,72.0,70.0
14,70262926,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8645.047493867381,617.5033924190986,1.1066237999984878,all_cleared,,,7802.047493867381,695.0,78.0,70.0
14,70262927,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8092.4515199007,578.0322514214786,1.0467189000009967,all_cleared,,,7348.4515199007,600.0,74.0,70.0
14,70262928,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,7546.340529047304,539.0243235033788,0.7702602999997907,all_cleared,,,6842.340529047303,560.0,74.0,70.0
14,70262929,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,7930.421688500933,566.4586920357809,1.065455199997814,all_cleared,,,7086.421688500933,695.0,79.0,70.0
14,70262930,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8512.205265420564,608.0146618157545,0.8853259999996226,all_cleared,,,7754.205265420564,615.0,73.0,70.0
14,70262931,legacy_ppo_planner,对照组_旧PPO辅助规划,True,14,1.0,8141.20422290729,581.5145873505207,0.7418054999980086,all_cleared,,,7400.20422290729,600.0,71.0,70.0
16,70263912,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,9195.177809009638,574.6986130631024,1.2309567999982391,all_cleared,,,8377.17780900964,670.0,68.0,80.0
16,70263913,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,9628.019304969333,601.7512065605833,0.9410040000002482,all_cleared,,,8739.019304969332,730.0,79.0,80.0
16,70263914,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,8500.826739785512,531.3016712365945,1.1060388000005332,all_cleared,,,7689.8267397855125,655.0,76.0,80.0
16,70263915,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,8802.774194157955,550.1733871348722,0.9355125999973097,all_cleared,,,7952.774194157956,690.0,80.0,80.0
16,70263916,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,9134.436507113167,570.9022816945729,0.9715197000004991,all_cleared,,,8342.436507113169,640.0,72.0,80.0
16,70263917,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,8391.202845297643,524.4501778311027,0.752988500000356,all_cleared,,,7635.202845297644,610.0,66.0,80.0
16,70263918,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,8663.998743979184,541.499921498699,1.0289444000009098,all_cleared,,,7963.998743979183,560.0,60.0,80.0
16,70263919,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,8437.523969072116,527.3452480670072,0.935892800000147,all_cleared,,,7625.523969072115,655.0,77.0,80.0
16,70263920,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,8397.588060745784,524.8492537966115,0.9292526000026555,all_cleared,,,7608.588060745784,640.0,69.0,80.0
16,70263921,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,8962.17490888579,560.1359318053619,0.9722308000018529,all_cleared,,,8255.174908885794,570.0,57.0,80.0
16,70263922,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,8354.97075003834,522.1856718773962,0.9778221999986272,all_cleared,,,7596.970750038338,615.0,63.0,80.0
16,70263923,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,9127.358402861224,570.4599001788265,0.9527054999998654,all_cleared,,,8379.358402861224,610.0,58.0,80.0
16,70263924,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,9403.361655105104,587.710103444069,1.167114700001548,all_cleared,,,8615.361655105104,640.0,68.0,80.0
16,70263925,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,8539.127795234706,533.6954872021691,0.917674000000261,all_cleared,,,7641.127795234707,735.0,83.0,80.0
16,70263926,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,9283.446832313346,580.2154270195841,0.840793899998971,all_cleared,,,8510.44683231335,630.0,63.0,80.0
16,70263927,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,9552.672459211512,597.0420287007195,1.0016004999997676,all_cleared,,,8767.672459211512,640.0,65.0,80.0
16,70263928,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,9504.13598222053,594.0084988887832,1.150905900001817,all_cleared,,,8771.135982220532,595.0,58.0,80.0
16,70263929,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,8707.250837995214,544.2031773747009,0.9925823000012315,all_cleared,,,7958.250837995216,610.0,59.0,80.0
16,70263930,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,9028.552844312275,564.2845527695172,0.9360122999969462,all_cleared,,,8285.552844312275,595.0,68.0,80.0
16,70263931,legacy_ppo_planner,对照组_旧PPO辅助规划,True,16,1.0,9434.9962961688,589.68726851055,0.9619530999989365,all_cleared,,,8619.996296168798,665.0,70.0,80.0
