seed,source_count,cleared_count,source_sha256,actual_all_cleared,clearance_ratio,raw_time_per_source_s,privileged_truth,all_cleared,audit_passed,total_time_s,per_source_s,program_runtime_s,full_scan_count,failure,termination_reason,movement_s,measurement_s,switching_s,clearance_s
280001010,12,12,02ec90daa1790bb63848b881c08c47a06b6c9d55a3248eae4e67c86716dc6b21,True,1.0,1208.8742842880717,False,True,True,14506.49141145686,1208.8742842880717,1.5067563000000064,65,,all_cleared,10699.491411456871,3180.0,567.0,60.0
280001011,12,12,91c45c37b3d0a38b3c903e4d8e538ca0e78102d8feee85572ed4e8c3d7a779b7,True,1.0,1189.091876734784,False,True,True,14269.102520817407,1189.091876734784,1.7198610000000372,65,,all_cleared,10575.102520817416,3095.0,536.0,63.0
280001012,12,12,5ef134fc6eb8ac8722948cc9241c388b351260d71cdf00fcd3673f8587a215f7,True,1.0,1218.8525386213123,False,True,True,14626.230463455748,1218.8525386213123,1.0868227999999363,65,,all_cleared,10678.230463455759,3300.0,588.0,60.0
280001013,12,12,5295eac2225f9ee62ecadbf398d432b47d57feccd19b8be46421c4159cf30254,True,1.0,1162.0806465257767,False,True,True,13944.96775830932,1162.0806465257767,0.9980702999998812,65,,all_cleared,10345.96775830933,3000.0,533.0,66.0
280001014,12,12,f5f849a45602a19a6160f4543c9bc3c808e1434a8143dff76d473ee89f6143ee,True,1.0,1207.2652842700143,False,True,True,14487.18341124017,1207.2652842700143,0.9190518999998858,65,,all_cleared,10712.183411240183,3150.0,562.0,63.0
280001015,12,12,d93992c06705b22f59b3ec4621d8873853cf815f701e8f934d8426f574d1de04,True,1.0,1235.8074126865545,False,True,True,14829.688952238654,1235.8074126865545,1.1480877000001328,65,,all_cleared,11167.688952238663,3055.0,547.0,60.0
280001016,12,12,9cd47a9987f75ac3e384f0df529e17050734aa0949314551e93178162b0159cd,True,1.0,1223.1951568710049,False,True,True,14678.34188245206,1223.1951568710049,1.4447990999999547,65,,all_cleared,10933.34188245207,3125.0,560.0,60.0
280001017,12,12,0d050fad84f0b420af44ad2735785800e0c91ea18bb0ae78d908d2ef4a816cf2,True,1.0,1247.6526881345887,False,True,True,14971.832257615066,1247.6526881345887,1.3130945999998858,65,,all_cleared,11454.832257615071,2935.0,519.0,63.0
280001018,12,12,27b9b514eb49c5d43acb0019e2d284c9f9eeba1f6985ebfb515d75d3b570d0fc,True,1.0,1223.2725739169985,False,True,True,14679.27088700398,1223.2725739169985,2.0472015000000283,65,,all_cleared,10812.27088700399,3230.0,574.0,63.0
280001019,12,12,7009fcc80b8f784dbcf614f7fda98c26a44acd2a4f99a95572dace809a7289ad,True,1.0,1199.8896180122708,False,True,True,14398.67541614725,1199.8896180122708,1.683180099999845,65,,all_cleared,10802.675416147262,3000.0,536.0,60.0
280002000,14,14,b09dd81cf2d8a111ef172b6b9df87e078757600bb294806a51ea0724e5e9afe3,True,1.0,1074.7623875566467,False,True,True,15046.673425793055,1074.7623875566467,1.6272990999998456,65,,all_cleared,11804.673425793064,2700.0,472.0,70.0
280002001,14,14,33ce95f0e8fc8828842b177f21590e96955418880646b15d91f6b35bcbf5948f,True,1.0,1012.6291820630022,False,True,True,14176.80854888203,1012.6291820630022,1.7076887999999144,65,,all_cleared,11044.80854888204,2610.0,446.0,76.0
280002002,14,14,83c52ba33f7375aa5ad178b65fbd223ff13a3a3ed3bfcf839045db21f11bc780,True,1.0,965.9733099638446,False,True,True,13523.626339493825,965.9733099638446,1.0702384000001075,65,,all_cleared,10431.626339493836,2575.0,447.0,70.0
280002003,14,14,d38f6752bd78af99155894380e7bb3b6557f4ae6da2762610a92d97740f4b5b4,True,1.0,962.814541598381,False,True,True,13479.403582377334,962.814541598381,1.2834378000000015,65,,all_cleared,10679.403582377341,2325.0,399.0,76.0
280002004,14,14,52c0f0b9fe6b9bd24db63f60aabb9d31bb3a9d16279da851309d3b0d252adb10,True,1.0,1011.0314247948552,False,True,True,14154.439947127972,1011.0314247948552,0.8909710999998879,65,,all_cleared,11269.43994712798,2400.0,415.0,70.0
280002005,14,14,24a6e2fbac38c3de089510d647fa76a3a45c9c9ee78aa8cbe2e08bd0f3054103,True,1.0,1036.381470085954,False,True,True,14509.340581203356,1036.381470085954,0.7350878999998258,65,,all_cleared,11498.340581203365,2505.0,436.0,70.0
280002006,14,14,4c8862f30f976b99bb9bad3f3ea871413eb009af7b4374e387e49dabc3ef0feb,True,1.0,1041.6716513275112,False,True,True,14583.403118585158,1041.6716513275112,1.0544527999998081,65,,all_cleared,11451.403118585167,2560.0,493.0,79.0
280002007,14,14,15be75360501a537272543d068ed2bc38cbdbb03acc874afcc7e66faac5b2ab0,True,1.0,1021.6098450343659,False,True,True,14302.537830481122,1021.6098450343659,1.1500295999999253,65,,all_cleared,11089.53783048113,2680.0,463.0,70.0
280002008,14,14,d1d4123af174698ee99e626ba893dc476bc4ee0c07b9824863fe90c8e093562f,True,1.0,991.9247228396545,False,True,True,13886.946119755163,991.9247228396545,0.6548625000000357,65,,all_cleared,10891.946119755172,2490.0,432.0,73.0
280002009,14,14,dac3f2b1d3453a507308cd1e9bbd876e82978511b150b75332693070d4340452,True,1.0,1043.590995166031,False,True,True,14610.273932324435,1043.590995166031,0.8417045999999573,65,,all_cleared,11726.273932324442,2405.0,409.0,70.0
280002010,14,14,da1f732af977918961d955e74920c0f37dee3852d8fffb39ceccf5ce7a386df3,True,1.0,1030.5946585317336,False,True,True,14428.325219444268,1030.5946585317336,0.733926499999825,65,,all_cleared,11391.325219444276,2530.0,437.0,70.0
280002011,14,14,7786fdadf1fe19bcc27e4edecb1979d1a633d4fd2a9a939b042cfecd8d1920a9,True,1.0,994.7115813244802,False,True,True,13925.962138542724,994.7115813244802,0.7021333000000141,65,,all_cleared,10801.962138542733,2600.0,454.0,70.0
280002012,14,14,68d7499c55179650e364208209aa87f1fbc90292fa6ebded2cb5574c54c23694,True,1.0,1041.183727831228,False,True,True,14576.57218963719,1041.183727831228,0.5906259000000773,65,,all_cleared,11594.572189637198,2480.0,429.0,73.0
280002013,14,14,964716d98409f176a23d3e72486d084133615f0809ec1f7c926b8e58cda22db5,True,1.0,1028.3039185476189,False,True,True,14396.254859666664,1028.3039185476189,0.585848500000111,65,,all_cleared,11543.254859666671,2375.0,408.0,70.0
280002014,14,14,3a98d5630f8b91f5fb35b6eeae5d1d2d5fee89437a8aa49597294959a1607384,True,1.0,1050.4940648828538,False,True,True,14706.916908359954,1050.4940648828538,0.5311117000001104,65,,all_cleared,11417.916908359963,2735.0,481.0,73.0
280002015,14,14,865ef85e91be005f0328373558b6c80b9ac19ec9cc78a9da522a5fe9d35f6ab9,True,1.0,1018.23238331919,False,True,True,14255.25336646866,1018.23238331919,0.7061896000000161,65,,all_cleared,11088.253366468669,2630.0,458.0,79.0
280002016,14,14,098820abbf5e770869f884a45da2d6fc266835860387da35069ccaef8d9c133d,True,1.0,1045.8963443771906,False,True,True,14642.54882128067,1045.8963443771906,0.8609601000000566,65,,all_cleared,11699.548821280678,2450.0,420.0,73.0
280002017,14,14,83085914a7d9cac0a813ba6f3430bc8c62246271b483d7f2a09a7c2d75f1543f,True,1.0,1064.2272517029917,False,True,True,14899.181523841884,1064.2272517029917,0.8603283999998439,65,,all_cleared,11822.181523841895,2560.0,444.0,73.0
280002018,14,14,0ac2f84aa294f1d48a6376e4250c0078cf6246266d71c8284b48ade7898453d9,True,1.0,995.5764625708553,False,True,True,13938.070475991974,995.5764625708553,0.6215291999999408,65,,all_cleared,11099.070475991983,2365.0,404.0,70.0
280002019,14,14,dfc383abde39c3fb049ca5dd9677afdb20fc2e39f48e1a02058f41d774f6a4b8,True,1.0,1056.7143037977603,False,True,True,14794.000253168644,1056.7143037977603,0.7393013999999312,65,,all_cleared,11774.000253168653,2510.0,434.0,76.0
280003000,16,16,12de93a25e32d16dd042a536680fc2f71dcb8ddcba704315a27bb4745a22e3f7,True,1.0,415.23091485074286,False,True,True,6643.694637611886,415.23091485074286,0.64356429999998,14,,all_cleared,5552.694637611887,855.0,156.0,80.0
280003001,16,16,96446fd2d55171eeabc3ee400fef9dbc91ed56c9f56ac5b2be60b50a613ca0cb,True,1.0,453.2093551074269,False,True,True,7251.349681718831,453.2093551074269,0.5773357000000487,27,,all_cleared,5727.349681718831,1225.0,216.0,83.0
280003002,16,16,174eb2b818b244679d0a78669673ca84da2e328a6935de9d8178d95414f50a26,True,1.0,448.4902193754651,False,True,True,7175.843510007441,448.4902193754651,0.5336408999999094,31,,all_cleared,5617.843510007441,1255.0,223.0,80.0
280003003,16,16,7216274667a8a823c69701a94e2f4db53339f3261582b198382a562e0be584ba,True,1.0,460.12511115536455,False,True,True,7362.001778485833,460.12511115536455,0.8055547000001297,20,,all_cleared,6053.001778485831,1045.0,184.0,80.0
280003004,16,16,01373a44ae81de4d61df10ef89b88cb5eccb6c9edb411b1ef226ad08e162daed,True,1.0,528.2895626538473,False,True,True,8452.633002461556,528.2895626538473,0.5946994999999333,38,,all_cleared,6599.633002461558,1510.0,260.0,83.0
280003005,16,16,f80a7d653748daf070076ae91ef871b39e469c67d99968aa030f75d85206488d,True,1.0,495.73026190707174,False,True,True,7931.684190513148,495.73026190707174,0.6670799999999417,35,,all_cleared,6146.684190513147,1445.0,257.0,83.0
280003006,16,16,2815cc7cc917decb7301414afdcc8727de30fffba718e5606274ea890fc2e065,True,1.0,308.29371012700375,False,True,True,4932.69936203206,308.29371012700375,0.6906401999999616,9,,all_cleared,4142.699362032059,605.0,102.0,83.0
280003007,16,16,ab54d559e3d51392c86c5ef1ed49e758d2e6dfa20ffa02d88a0badd9851edb29,True,1.0,439.05718331267946,False,True,True,7024.914933002871,439.05718331267946,0.8615367999998398,26,,all_cleared,5509.914933002871,1225.0,210.0,80.0
280003008,16,16,f0ad304a4f2db8b64807cd645b0c9bd0bee34d58c437571377769a248f027fb8,True,1.0,401.98765346465717,False,True,True,6431.802455434515,401.98765346465717,0.7651175000000876,16,,all_cleared,5306.802455434515,890.0,155.0,80.0
280003009,16,16,ee687e7b36aeff2f9619be5e87f1caaf35be009fc203b3b08b050b425c753ede,True,1.0,374.3448959713978,False,True,True,5989.518335542365,374.3448959713978,0.7056236999999328,14,,all_cleared,4806.518335542365,925.0,169.0,89.0
280003010,16,16,20299b23a52711e5304eb608046da75f4f1db75062e025dc0907d61af1a27da9,True,1.0,530.3024245903199,False,True,True,8484.838793445118,530.3024245903199,0.7798310999999103,37,,all_cleared,6646.83879344512,1500.0,258.0,80.0
280003011,16,16,fb4863c3a9d2e68143df188d6d54607fb8ed8b3a9d9313a8ac0132ee23e8ef8b,True,1.0,466.0532967051361,False,True,True,7456.852747282178,466.0532967051361,0.7127576000000317,29,,all_cleared,5934.852747282176,1225.0,217.0,80.0
280003012,16,16,68bf6361fed6c1eb469e66cf013cd0885648e3f4f401a1962fff21a9a5d19632,True,1.0,472.8366065096672,False,True,True,7565.385704154675,472.8366065096672,0.9017080999999507,22,,all_cleared,6173.385704154675,1120.0,192.0,80.0
280003013,16,16,2780a3de3eba2a5438162e40eed356bb5c5c73e5e6e51af8f1eeb965acbb2209,True,1.0,436.63269779264124,False,True,True,6986.12316468226,436.63269779264124,0.6116598999999496,24,,all_cleared,5483.12316468226,1205.0,218.0,80.0
280003014,16,16,c4d2b341f6818c84e59f2aab15609b8516acd7504e25c1e3b42fe79bdfbde108,True,1.0,336.04529563584055,False,True,True,5376.724730173449,336.04529563584055,0.7232403000000431,15,,all_cleared,4323.724730173448,830.0,140.0,83.0
280003015,16,16,3d63d22dd74fef0482b8f6d6518a8cd13caabfdf04e5b6c9851c708838581a10,True,1.0,388.7253881093905,False,True,True,6219.606209750248,388.7253881093905,0.9037989000000834,15,,all_cleared,4936.606209750248,1020.0,177.0,86.0
280003016,16,16,74f44c9372fd4f0332b24624fd501f43d7d280043102dca1bd91332fb294fd6d,True,1.0,499.16447563459536,False,True,True,7986.631610153526,499.16447563459536,0.9673522999999022,23,,all_cleared,6379.631610153525,1300.0,224.0,83.0
280003017,16,16,ae8935713299819a435046fa5a6a90788b3622dc2ac3f9c0d36b73d1c830bdfd,True,1.0,435.22453594263743,False,True,True,6963.592575082199,435.22453594263743,1.0466257000000496,16,,all_cleared,5727.592575082197,985.0,165.0,86.0
280003018,16,16,4b4c66e3be9ef4017a6e72dcb5e581a52e7ffd5cf8d0355708fe94ec52c4ff14,True,1.0,516.0909882557942,False,True,True,8257.455812092707,516.0909882557942,0.5304757000001246,39,,all_cleared,6553.455812092706,1385.0,236.0,83.0
280003019,16,16,1c08147bad948a4021f092e73300f471326891582191da3334fc24e3fae0369a,True,1.0,386.126992738874,False,True,True,6178.031883821984,386.126992738874,0.9339575999999852,17,,all_cleared,4906.031883821984,1015.0,171.0,86.0
