seed,source_count,cleared_count,source_sha256,actual_all_cleared,clearance_ratio,raw_time_per_source_s,privileged_truth,all_cleared,audit_passed,total_time_s,per_source_s,program_runtime_s,full_scan_count,failure,termination_reason,movement_s,measurement_s,switching_s,clearance_s
280001001,12,12,e0ff078e969555ff0799c1d2f59aa8ca47864f49f4a49379c3105ed52372ae4f,True,1.0,491.3350830747955,False,True,True,5896.020996897546,491.3350830747955,0.705174100000022,21,,all_cleared,4277.020996897547,1305.0,248.0,66.0
280001002,12,12,3b07dd5c517822876cd37aef88127c0db7307edefc35e74dffeba4cf78b3f4a3,True,1.0,505.40613399220734,False,True,True,6064.873607906488,505.40613399220734,0.8833406999999625,21,,all_cleared,4220.873607906487,1500.0,278.0,66.0
280001003,12,12,9ceea8a8e501da1f6beeee4a861c03e1b3944cb10198287de7e034b486c78428,True,1.0,510.3431721481839,False,True,True,6124.118065778207,510.3431721481839,0.5661622000000079,21,,all_cleared,4554.118065778206,1265.0,239.0,66.0
280001004,12,12,3fdd42b2fefea21bc49b8e56ae2b4e72d9fa59e6ed402508c52a0ee1612d7a77,True,1.0,518.5858541790418,False,True,True,6223.030250148502,518.5858541790418,0.33855419999997594,21,,all_cleared,4445.030250148503,1450.0,265.0,63.0
280001005,12,12,74e501bbef9843805872fd3310ac534c36eb6641098a8e37297b25680ada0fbd,True,1.0,513.3038384521083,False,True,True,6159.646061425299,513.3038384521083,0.3436423000000559,21,,all_cleared,4481.646061425301,1365.0,250.0,63.0
280001006,12,12,4a1f4a8248e99bac5f9f6af57ac3fbe39488148980f28afd1c20c15ec32b7aa6,True,1.0,504.437719398076,False,True,True,6053.252632776912,504.437719398076,0.34013679999998203,21,,all_cleared,4443.252632776912,1300.0,241.0,69.0
280001007,12,12,a3c2fed35cab26e3cce1bf1ed046b256a1d92795ae67956b2292ce6c84115aad,True,1.0,514.8693752453806,False,True,True,6178.432502944567,514.8693752453806,0.4138527999999724,21,,all_cleared,4443.432502944568,1410.0,262.0,63.0
280001008,12,12,71655caf6a4c09747b79fb399ac2fb9138b842695f31666fbf0118a108af0830,True,1.0,491.2298274579376,False,True,True,5894.757929495251,491.2298274579376,0.4086405000000468,21,,all_cleared,4313.757929495251,1275.0,243.0,63.0
280001009,12,12,f4533632f287b0709716f14237a42ab02436f03a5f0f38ce2d263cea5712380b,True,1.0,469.92256096520856,False,True,True,5639.070731582503,469.92256096520856,0.3851131000000123,21,,all_cleared,4098.070731582505,1245.0,236.0,60.0
280001010,12,12,02ec90daa1790bb63848b881c08c47a06b6c9d55a3248eae4e67c86716dc6b21,True,1.0,465.8813800117735,False,True,True,5590.576560141282,465.8813800117735,0.31587439999998423,21,,all_cleared,4105.576560141284,1200.0,225.0,60.0
280001011,12,12,91c45c37b3d0a38b3c903e4d8e538ca0e78102d8feee85572ed4e8c3d7a779b7,True,1.0,462.174900397543,False,True,True,5546.098804770516,462.174900397543,0.3714540000000852,21,,all_cleared,4064.0988047705173,1195.0,227.0,60.0
280001012,12,12,5ef134fc6eb8ac8722948cc9241c388b351260d71cdf00fcd3673f8587a215f7,True,1.0,472.28247590569225,False,True,True,5667.389710868307,472.28247590569225,0.37312869999993836,21,,all_cleared,4137.389710868308,1235.0,232.0,63.0
280001013,12,12,5295eac2225f9ee62ecadbf398d432b47d57feccd19b8be46421c4159cf30254,True,1.0,488.06915409022344,False,True,True,5856.829849082681,488.06915409022344,0.503399800000011,21,,all_cleared,4260.82984908268,1285.0,242.0,69.0
280001014,12,12,f5f849a45602a19a6160f4543c9bc3c808e1434a8143dff76d473ee89f6143ee,True,1.0,478.6255187216519,False,True,True,5743.506224659823,478.6255187216519,0.34583539999994173,21,,all_cleared,4021.5062246598227,1395.0,264.0,63.0
280001015,12,12,d93992c06705b22f59b3ec4621d8873853cf815f701e8f934d8426f574d1de04,True,1.0,503.9790426816589,False,True,True,6047.748512179906,503.9790426816589,0.45830630000000383,21,,all_cleared,4398.748512179906,1340.0,249.0,60.0
280001016,12,12,9cd47a9987f75ac3e384f0df529e17050734aa0949314551e93178162b0159cd,True,1.0,478.54565944735805,False,True,True,5742.547913368297,478.54565944735805,0.3901762000000417,21,,all_cleared,4199.547913368297,1245.0,235.0,63.0
280001017,12,12,0d050fad84f0b420af44ad2735785800e0c91ea18bb0ae78d908d2ef4a816cf2,True,1.0,493.6796062870701,False,True,True,5924.155275444841,493.6796062870701,0.536013500000081,21,,all_cleared,4288.1552754448385,1330.0,240.0,66.0
280001018,12,12,27b9b514eb49c5d43acb0019e2d284c9f9eeba1f6985ebfb515d75d3b570d0fc,True,1.0,482.542199525699,False,True,True,5790.506394308388,482.542199525699,0.41380930000002536,21,,all_cleared,4049.506394308389,1410.0,265.0,66.0
