seed,source_count,cleared_count,source_sha256,actual_all_cleared,clearance_ratio,raw_time_per_source_s,privileged_truth,all_cleared,audit_passed,total_time_s,per_source_s,program_runtime_s,full_scan_count,failure,termination_reason,movement_s,measurement_s,switching_s,clearance_s
280001001,12,12,e0ff078e969555ff0799c1d2f59aa8ca47864f49f4a49379c3105ed52372ae4f,True,1.0,553.9728476232765,False,True,True,6647.674171479318,553.9728476232765,0.5426296000000548,21,,all_cleared,4952.67417147932,1375.0,257.0,63.0
280001002,12,12,3b07dd5c517822876cd37aef88127c0db7307edefc35e74dffeba4cf78b3f4a3,True,1.0,468.38976671755523,False,True,True,5620.677200610663,468.38976671755523,0.5422711999999592,21,,all_cleared,4052.6772006106644,1270.0,235.0,63.0
280001003,12,12,9ceea8a8e501da1f6beeee4a861c03e1b3944cb10198287de7e034b486c78428,True,1.0,511.65240224396285,False,True,True,6139.8288269275545,511.65240224396285,0.4995278999999755,21,,all_cleared,4420.828826927554,1395.0,264.0,60.0
280001004,12,12,3fdd42b2fefea21bc49b8e56ae2b4e72d9fa59e6ed402508c52a0ee1612d7a77,True,1.0,517.0547404706726,False,True,True,6204.656885648072,517.0547404706726,0.4737671999999975,21,,all_cleared,4397.6568856480735,1470.0,274.0,63.0
280001005,12,12,74e501bbef9843805872fd3310ac534c36eb6641098a8e37297b25680ada0fbd,True,1.0,514.0048216705251,False,True,True,6168.057860046301,514.0048216705251,0.5125173000000132,21,,all_cleared,4493.057860046303,1365.0,250.0,60.0
280001006,12,12,4a1f4a8248e99bac5f9f6af57ac3fbe39488148980f28afd1c20c15ec32b7aa6,True,1.0,575.6568208885886,False,True,True,6907.881850663063,575.6568208885886,0.6486055000000306,21,,all_cleared,5001.881850663045,1280.0,239.0,387.0
280001007,12,12,a3c2fed35cab26e3cce1bf1ed046b256a1d92795ae67956b2292ce6c84115aad,True,1.0,536.7332567791708,False,True,True,6440.79908135005,536.7332567791708,0.5782239999999774,21,,all_cleared,4741.799081350051,1375.0,258.0,66.0
280001008,12,12,71655caf6a4c09747b79fb399ac2fb9138b842695f31666fbf0118a108af0830,True,1.0,496.9213867382129,False,True,True,5963.056640858555,496.9213867382129,0.5803233999999975,21,,all_cleared,4345.0566408585555,1305.0,247.0,66.0
280001009,12,12,f4533632f287b0709716f14237a42ab02436f03a5f0f38ce2d263cea5712380b,True,1.0,472.33993992368215,False,True,True,5668.079279084186,472.33993992368215,0.5990560999999843,21,,all_cleared,4091.0792790841883,1275.0,242.0,60.0
280001010,12,12,02ec90daa1790bb63848b881c08c47a06b6c9d55a3248eae4e67c86716dc6b21,True,1.0,473.7138669718918,False,True,True,5684.566403662701,473.7138669718918,0.5234649000000218,21,,all_cleared,4132.566403662702,1255.0,234.0,63.0
280001011,12,12,91c45c37b3d0a38b3c903e4d8e538ca0e78102d8feee85572ed4e8c3d7a779b7,True,1.0,475.3968949837844,False,True,True,5704.762739805413,475.3968949837844,0.5723656999999776,21,,all_cleared,4194.762739805413,1220.0,227.0,63.0
280001012,12,12,5ef134fc6eb8ac8722948cc9241c388b351260d71cdf00fcd3673f8587a215f7,True,1.0,474.0290794814639,False,True,True,5688.348953777567,474.0290794814639,0.5497593999999708,21,,all_cleared,4113.348953777568,1275.0,240.0,60.0
